region,timezone,language,lasttime,created_bill,package,hours_user,sum_vm,sum_length,is_paid
UA,3,ru,6,1649,1x3090,92,2,55224303616,1
RO,2,en,0,14,1x3090,22,1,9312403456,0
PL,1,pl,NULL,65,6x3080,87,1,14752415744,1
VN,7,vi,184,118,1x3090,72,1,53125167520,1
VN,7,en,398,2836,1x3090,1440,2,2.67899E+11,1
VN,7,en,1,982,23,7,5,1.98574E+11,0
BN,7,en,212,191916,17,1,4,1.22997E+11,1
IN,5,en,1,43,1x3090,948,1,2.29717E+11,1
VN,7,vi,0,13865,cpuhub1,180,2,53963915264,0
US,4,en,13,39,1x3090,95,1,2756628594,1
CN,8,zh,370,197,6x2080ti,475,3,66736619520,1
US,-8,en,106,55,6x3090,3756,4,2.13315E+11,1
TR,3,en,1,318,1x3090,127,1,30212620288,0
VN,7,en,306,890,cpuhub1,216,4,1.54937E+11,1
VN,7,vi,11,227,cpuhub1,241,5,1.2632E+11,1
VN,7,en,70,96,cpuhub1,39,1,32212513348,1
PL,2,en,3,123,22,26,2,2.5284E+11,1
VN,7,vi,487,122,NULL,24,2,39631347783,1
IQ,3,en,0,154247,cpuhub1,300,2,28590473216,0
US,-8,en,1,44,1x2080Ti,7,1,1.07187E+11,1
MX,-6,es,2,4423,22,15,2,1.25198E+11,1
GH,0,en,3,451575,18,21,1,25762463744,0
TR,3,tr,1,78,1x2080Ti,29,1,4389339136,0
IN,5,en,239,106,1x3090,152,3,2.33195E+11,1
KR,9,ko,3,81,22,57,1,4.60324E+11,1
VN,7,vi,9,106,1x3090,14,1,1.56887E+11,1
VN,7,en,354,46,1x2080Ti,12,1,12220104704,1
VN,7,vi,48,551569,1x3090,18,1,41077964800,1
CD,2,en,213,9,16,407,1,21159779265,1
BR,-3,pt,93,4645,1x3090,1627,1,3.12129E+11,1
VN,7,en,179,48,16,1080,1,33345317515,1
VN,7,vi,72,183,1x3090,308,1,53495201792,1
CZ,1,cs,0,444,1x2080Ti,180,1,15044968448,0
VN,7,en,1,36,1x3090,191,2,35335401358,1
RU,3,ru,52,1273,1x3090,6,1,27163361280,0
US,-5,en,16,203,cpuhub1,4,2,55946772480,1
GB,1,en,209,11882,1x3090,1078,6,82543721235,1
TR,3,tr,0,31482,1x3090,3,1,26536312832,0
VN,7,en,13,1835,1x2080Ti,47,1,52808384512,1
VN,7,vi,316,136,1x2080Ti,40,3,59807798534,1
US,-6,en,1,82,16,3339,1,36872547091,1
CH,1,fr,3,985,1x3090,130,1,33492064306,1
US,-4,en,101,53,16,150,2,43443914851,1
AU,11,en,2,472,1x3090,30,1,50714378240,1
GB,-5,en,98,1287,16,219,1,20694038044,1
IE,1,en,252,278,6x2080ti,37,3,86764522416,1
MX,-6,es,0,5932,cpuhub1,180,2,35212194610,0
PT,0,pt,0,88,1x3090,29,1,48740958208,0
VN,7,vi,81,845,cpuhub1,303,2,31698190704,1
EG,2,en,369,1621,1x2080Ti,13,9,2.79366E+11,1
IN,5,en,0,23,golden,29,1,9056550912,0
RO,3,en,301,195,cpuhub1,441,5,1.42348E+11,1
VN,7,en,0,15,1x3090,167,1,28612422830,1
AX,7,en,387,53583,cpuhub1,1440,14,2.57949E+11,0
TT,-8,en,44,4149,1x3090,16,2,12083789824,1
VN,7,vi,155,80,cpuhub1,4,4,30509033650,1
IN,5,en,1,263,1x3090,4,2,51908706304,0
CN,8,fr,336,25,17,9,2,75768004608,1
PT,0,pt,389,32,6x3080,2958,1,1.74076E+11,1
FR,2,fr,235,52,1x3090,42,6,2.93265E+11,1
DE,1,de,5,18,1x2080Ti,20,1,4289724416,0
VN,7,en,187,48,1x3090,3,1,72134688768,1
IN,5,en,1,20,1x3090,11,1,31191990272,1
ES,1,es,148,2951,1x3090,13,1,28838663045,1
PH,8,en,0,200,1x3090,4,2,56013881344,0
IN,5,en,154,23,1x3090,36,1,2.14911E+11,1
KR,9,ko,279,171,18,112,15,3.69521E+12,1
KR,9,ko,243,8,18,10,7,7.33217E+11,1
LK,5,en,0,146,1x3090,87,1,13433307136,0
CA,-7,en,0,42,cpuhub1,9,1,22754099200,0
LY,0,en,80,72,1x3090,9,6,2.44629E+11,1
GB,1,en,0,35,1x2080Ti,180,1,4685037568,0
BR,-3,pt,251,318,1x3090,5,2,48939783568,1
VN,7,en,0,57612,cpuhub1,300,1,22686990336,0
VN,7,vi,1,189,cpuhub1,169,1,59059994624,0
ZA,2,en,0,43,1x2080Ti,180,1,10066329600,0
FR,2,fr,157,330,16,187,2,91939601975,1
IR,3,en,1,798,1x3090,111,1,45559578624,0
CO,-5,en,281,60,1x3090,95,1,55395221504,0
US,-6,en,6,413,22,62,2,28377105122,1
VN,7,vi,37,70,cpuhub1,99,1,37540333138,1
US,-8,en,1,43,1x2080Ti,101,2,10540285952,1
VN,7,vi,400,4867,1x3090,175,5,3.60373E+11,1
CZ,2,en,1,367,1x3090,10,2,97226063872,1
MA,0,fr,358,35,1x3090,47,1,1.54031E+11,1
DE,1,en,222,373,6x2080ti,1440,1,70749151653,1
IN,5,en,NULL,87,6x3080,7,2,37026267136,1
DE,2,en,1,944,6x3090,3,2,16142604598,1
VN,7,en,41,718402,1x3090,69,1,13443809558,1
NL,2,nl,107,84,6x2080ti,54,2,2.12987E+11,1
VN,7,vi,0,26,1x3090,3,1,17830318529,1
VN,7,en,0,92,1x3090,267,3,1.63224E+11,1
GB,1,en,0,58,1x3090,37,1,27219984384,0
JP,9,en,185,34,1x2080Ti,88,1,20052967424,1
BR,-3,pt,0,5056,1x3090,59,1,46910144512,0
US,-4,en,1,641,1x3090,41,3,75670286772,1
IN,5,en,325,42,1x3090,139,1,1.22179E+11,1
GB,0,en,0,81,1x3090,127,1,47759491072,0
IN,5,en,0,117,1x3090,55,1,55953063936,0
IT,1,it,63,255,16,229,3,1.54558E+11,1
US,-4,en,10,45,1x3090,63,3,3.34611E+11,1
DK,1,da,1,1602,1x2080Ti,7,1,7295991808,0
NG,1,en,0,5994,1x3090,120,2,51266977792,0
IT,1,it,403,426,6x3080,5,27,5.21257E+11,1
CL,-3,es,90,80,1x3090,112,2,5.13374E+11,1
TR,3,tr,0,38,1x3090,112,1,28539092992,0
HU,1,hu,232,816,1x3090,4,1,12539920384,0
CA,-7,en,214,714,18,167,2,3.35465E+11,1
DE,2,es,1,38,1x3090,106,2,1.21217E+11,1
GB,6,en,0,438,16,40,4,47589621760,0
US,-5,en,0,360,1x2080Ti,28,1,9244246016,0
NG,1,en,0,306,1x3090,8,1,13524779694,0
US,4,en,164,66,1x3090,4,4,74637799156,1
QA,3,en,0,93,6x3090,136,2,26086473728,1
IT,1,it,73,333,1x3090,42,3,90241499136,1
VN,7,nb,2,48060,16,15,7,1.59712E+11,1
FR,1,en,90,9628,16,2,2,97223966720,1
HU,1,en,0,21,1x2080Ti,27,1,5796528128,0
EG,2,en,5,124,1x3090,8,2,43331225244,1
VN,7,vi,19,5656,1x3090,34,1,34960572416,1
VN,7,en,0,23,1x2080Ti,180,1,10687086592,0
VN,NULL,NULL,0,13,1x3090,7,1,10125092660,1
VN,7,vi,83,72,1x3090,107,8,2.79126E+11,1
VN,7,vi,348,222821,1x3090,15,7,2.4722E+11,1
VN,7,vi,5,45,cpuhub1,18,1,6222249984,1
VN,7,en,0,206059,1x3090,23,1,10044621658,1
CN,8,zh,0,21,16,306,1,39152779264,1
IE,8,en,0,160,1x3090,5,1,10262413312,1
CN,8,zh,1,143,1x3090,1,1,28740419584,0
ES,2,es,2,959,1x3090,49,1,55571382272,1
IT,2,it,75,64,16,767,2,62177440255,1
VN,7,vi,16,59,cpuhub1,78,2,81965088768,1
JP,9,ja,0,19610,6x3080,11,1,27078921792,1
CL,-4,es,610,3007,NULL,240,1,25213009920,0
FR,2,fr,106,72,16,83,1,32928432128,1
VN,7,vi,232,48,sliver,207,1,16855859200,0
RU,3,en,6,205,NULL,1440,3,59820431421,1
PT,1,pt,111,54,6x3080,65,3,70369721338,1
BR,-3,pt,1,59,16,40,2,15749611520,0
US,-5,en,60,5947,1x3090,1275,1,45238714368,1
IR,3,en,0,4573,1x3090,14,1,8112832512,0
VN,7,en,210,38,cpuhub1,617,2,1.0533E+11,1
IN,5,en,0,181,1x3090,33,1,57251201024,0
PK,5,en,0,17,cpuhub1,28,1,11216617472,0
VN,7,vi,0,95,16,47,1,40140537856,0
VN,7,vi,622,331,golden,19,4,6.19152E+11,1
NG,1,en,11,315601,1x3090,6,1,9122949591,1
IT,2,it,7,323,1x3090,23,1,25775046656,0
NL,2,nl,0,39,16,73,1,10684363672,1
VN,7,vi,509,12501,sliver,12,2,48228204544,0
SA,-8,en,0,42,1x3090,3,1,3543138304,0
VN,7,vi,NULL,1418,1x2080Ti,3,1,57025757184,1
IN,5,en,0,1504,1x3090,3,1,28033679360,1
CA,-5,en,0,34,cpuhub1,3600,1,26445086720,1
IN,5,en,549,2672,sliver,9,1,80798023680,1
VN,7,en,196,69,cpuhub1,784,2,28296411061,1
VN,7,en,416,2815,16,82,4,1.06135E+11,1
HK,8,en,22,31,23,4,3,1.2546E+11,1
CA,-3,en,0,25,1x3090,6,3,75886493696,0
US,4,en,172,17,16,40,3,62496954689,1
VN,7,vi,1,51,1x3090,6,1,5331533094,0
VN,7,en,15,1174,1x2080Ti,16,1,42319478784,0
IL,3,en,0,17,24,7,1,44114640896,0
US,-5,en,0,12,16,79,7,1.73308E+11,1
AW,7,vi,48,534,cpuhub1,726,15,2.11315E+11,1
IN,5,en,4,1376,cpuhub1,77,1,26243760128,0
NG,1,en,0,30202,1x2080Ti,152,1,10198450176,0
IL,2,he,11,30,cpuhub1,24,2,86835724288,1
US,-7,en,24,57,16,9,4,64538108139,1
US,-5,en,4,1170,cpuhub1,257,1,39162216448,1
VN,7,en,20,314,16,4,2,54096035840,0
VN,7,en,135,1076,1x3090,3,5,1.60274E+11,1
US,-7,en,381,842,16,51,5,1.02904E+12,1
SA,3,en,0,100,1x2080Ti,6,1,8812232704,0
BE,1,nl,107,14,1x3090,26,1,54717841408,1
CA,-8,en,252,1301,1x3090,38,12,4.78969E+11,1
IT,1,it,315,1725,1x2080Ti,46,1,13398704128,0
VN,7,vi,60,620,1x3090,89,1,47051373206,1
ES,2,es,2,53,22,31,2,82065752064,1
VN,10,en,3,1979,1x3090,50,5,3.6656E+11,1
US,-7,en,0,16,1x3090,13,3,38603392352,1
DE,2,de,185,22,1x3090,8,1,89203408896,1
ES,2,es,0,11448,1x3090,104,1,47778365440,1
VN,7,vi,78,120,1x3090,127,4,5.83914E+11,1
BR,-3,pt,206,38,1x3090,528,4,1.33645E+11,1
BY,3,ru,1,435,1x3090,7,1,10919914797,1
US,-8,en,0,55,22,40,1,87011885056,1
UA,2,en,10,3270,16,27,2,87059070976,1
GB,1,en,0,1675,16,49,1,26249003008,0
KR,9,ko,0,1194,cpuhub1,100,1,4194304,0
PL,1,pl,0,19,cpuhub1,54,1,31291604992,0
BD,6,en,2,1310,1x3090,47,1,21450248701,0
QA,3,en,526,97,sliver,91,2,2.8307E+11,1
BR,-3,pt,0,1137,1x2080Ti,2,1,5609881600,0
US,-5,en,22,33,1x3090,119,1,1.29716E+11,1
VN,7,en,2,68,cpuhub1,76,1,21928326762,0
NL,1,en,35,108441,1x3090,242,1,39507197952,1
CN,8,en,30,7346,16,51,6,1.22056E+11,1
JP,9,ja,22,47546,1x3090,7,4,1.43881E+11,1
FR,1,fr,433,21,6x3080,269,9,2.41144E+11,1
DE,2,de,1,59,1x3090,22,1,30457987072,0
NG,1,en,2,34,1x3090,75,2,70715965440,1
DE,1,de,19,277,1x3090,11,4,39311370395,1
BR,-3,pt,0,286,1x3090,38,1,1.03835E+11,1
VN,7,vi,329,398,cpuhub1,744,1,29833859372,1
CA,-5,en,0,33,1x2080Ti,8,1,4194304,0
SG,8,en,156,27,1x3090,2,2,1.85011E+11,1
VN,7,en,118,38,1x3090,21,1,30623662080,1
JP,9,ja,249,1043,1x3090,24,2,29527085340,1
BM,-3,en,310,3247,1x3090,0,5,4.97928E+11,1
PL,1,pl,NULL,46,1x2080Ti,32,1,46710915072,1
FR,1,fr,0,32,1x2080Ti,11,1,6675234816,0
GR,2,he,1,1214,cpuhub1,90,1,5192548352,0
US,-6,en,8,33,18,10,4,1.05376E+11,1
VN,7,en,14,279348,cpuhub1,247,1,26295826944,0
US,-8,en,0,133,1x3090,89,1,32318160896,1
KZ,6,ru,169,1611,6x2080ti,26,4,1.44315E+11,1
TR,0,en,443,31058,1x2080Ti,52,11,8.91539E+11,1
AE,4,en,1,35,6x3090,19,1,19286554478,1
VN,7,en,41,42,1x3090,38,8,2.36756E+11,1
RO,3,en,147,2482,1x3090,79,12,3.12212E+11,1
TW,8,zh,284,94,6x3080,5,2,8780314876,1
PE,-5,es,286,491,1x3090,8,2,1.92964E+11,1
DE,2,de,27,16,16,81,2,23960852358,1
US,-5,en,0,2447,1x3090,79,2,96517226496,0
IR,3,en,104,490,22,12,2,28926029787,1
NL,1,en,361,14,1x3090,66,2,46312456192,1
IN,5,en,111,44,1x3090,111,2,1.59501E+11,1
AU,11,en,35,41,1x3090,112,1,67573383168,1
PA,-5,en,16,180,1x3090,111,1,69996656705,0
VN,7,vi,242,96,cpuhub1,126,2,2.54356E+11,1
US,-7,en,0,88,1x2080Ti,180,1,8598323200,0
GE,4,en,0,48,1x3090,48,2,81740693504,0
IN,5,en,358,573,1x3090,79,1,28264366080,1
VN,7,vi,181,1205,1x3090,79,4,86435507308,1
CI,0,fr,204,3537,1x3090,34,1,14385977278,1
CH,2,de,0,68,cpuhub1,19,1,24633147392,0
US,-7,en,370,16,6x2080ti,18,7,1.50833E+11,1
SG,8,en,29,51,1x3090,1120,1,94513397760,1
US,-8,en,6,12843,16,398,1,3.26773E+11,1
VN,7,vi,0,18035,cpuhub1,189,1,60572041216,0
MN,8,en,16,21613,16,34,5,3.15178E+11,1
VN,7,en,371,946,6x2080ti,1440,6,8.03696E+11,0
IN,5,en,0,1414,1x3090,17,1,11151605760,0
KR,9,ko,22,65,1x3090,4,2,1.86208E+11,1
VN,7,en,409,101,1x3090,1,2,63660511933,1
VN,7,vi,86,43,cpuhub1,2426,2,1.33034E+11,1
FR,2,pl,3,409,6x3080,35,2,55761801806,1
CM,1,fr,5,87,16,49,1,66606596096,0
KW,3,en,0,495,16,0,1,35891707904,1
ZA,2,en,10,56368,1x3090,26,1,34841034752,1
US,-4,en,0,67,1x3090,23,1,34184626176,1
US,-4,en,8,52075,1x3090,44,1,46329233408,0
VN,7,en,57,39,6x3090,347,1,1.24079E+11,1
VN,7,en,381,972,1x3090,4,7,1.76459E+11,0
PL,1,pl,4,7286,22,63,2,1.05887E+11,1
VN,7,en,28,4408,cpuhub1,40,1,60871933952,1
IR,3,en,0,40,1x2080Ti,180,1,11322523648,0
KR,9,en,113,1317,1x3090,8,2,1.68143E+11,1
KR,9,ko,13,12,1x3090,14,3,47760785283,1
BD,6,en,0,123407,1x3090,79,1,9395369791,0
VN,7,vi,2,2909,16,107,1,22497808979,0
KZ,6,en,307,52,1x3090,498,2,1.06992E+11,1
VN,7,en,1,7924,1x3090,56,2,36870739269,1
VN,-5,en,NULL,813,sliver,35,2,24902631424,1
FR,1,fr,93,64,1x3090,266,1,98286174208,1
VN,7,vi,91,30,1x3090,7,1,51072991232,1
VN,7,vi,5,1529,cpuhub1,6,1,60267954176,1
TN,4,en,383,215386,6x3080,10,1,61556654080,1
MA,0,fr,1,2683,1x2080Ti,5,1,14923333632,0
MY,8,en,7,11987,1x2080Ti,8,1,9462349824,0
BH,3,en,41,1527,6x3090,49,2,1.55003E+11,1
CO,-5,es,0,2017,1x3090,7,1,8086618112,0
IN,5,en,19,86,1x3090,964,5,1.28327E+12,1
VN,7,vi,NULL,34,1x2080Ti,2,2,14157873152,1
DE,1,de,75,110,6x3090,11,4,1.52364E+11,1
VN,7,en,68,44,1x3090,35,2,83273788315,1
CA,-7,en,18,416652,1x3090,464,2,1.03119E+11,1
FR,1,fr,4,10273,cpuhub1,82,1,53288632320,1
CA,-7,en,0,20,1x3090,12,2,35808529449,1
VN,7,en,47,11347,1x3090,39,1,74275880960,1
DK,2,en,0,1395,1x3090,47,1,22864199680,0
TR,3,en,155,127,1x3090,11,11,2.59959E+11,1
DE,2,de,107,253,16,1310,3,67259081599,1
MK,1,en,1,67,1x3090,0,1,19912458240,0
US,-7,en,37,1341,16,33,1,50783584256,1
AT,0,en,3,103626,1x3090,13,2,35060457208,1
KR,9,ko,201,23,18,17,9,5.39187E+11,1
NL,1,nl,0,2671,cpuhub1,1440,1,26780631040,1
VN,7,vi,1,147,1x3090,3,1,29409411072,1
ES,1,de,15,31,cpuhub1,12,1,15602810880,1
VN,7,vi,126,52,16,31,2,3.77989E+11,1
KR,9,ko,0,56,6x3090,144,1,12406993816,1
RU,3,ru,14,176,23,29,1,14660602155,1
VN,7,en,390,298556,16,46,3,4.88068E+11,1
CA,-8,ar,155,456,1x3090,40,5,8.97205E+11,1
US,-5,en,35,294,16,59,6,1.93204E+11,1
TW,8,zh,15,1682,6x3080,327,1,25828187324,1
FR,2,fr,249,11328,6x3080,94,4,2.6069E+11,1
CL,-4,en,14,101,6x2080ti,190,1,1.90132E+11,1
DE,2,de,20,241,1x3090,40,1,37772853248,0
KR,9,ko,7,63492,16,63,2,51401195520,0
VN,7,vi,74,997,cpuhub1,177,3,61092134912,1
LK,5,en,4,126,1x2080Ti,58,1,68719476736,0
RO,2,en,41,49,1x3090,90,5,2.52952E+11,1
RU,3,en,0,60,1x2080Ti,80,1,43101716480,0
VN,7,vi,53,1921,1x2080Ti,68,1,87774199808,1
MA,1,en,107,115,cpuhub1,61,1,57227083776,1
GB,0,en,90,101,16,42,1,51391758336,1
IN,5,en,0,1207,1x3090,190,1,46908047360,0
QA,3,en,15,2730,16,56,1,68300921746,1
IN,4,en,0,57,1x3090,22,1,29520560128,0
US,-4,en,22,7083,6x3090,1440,1,1.63543E+11,1
VN,7,en,516,5831,1x2080Ti,109,32,6.88014E+11,1
DE,2,en,589,55,sliver,50,3,1.21033E+11,1
GB,0,it,0,58,1x3090,7,1,408165468,1
VN,7,en,96,767,cpuhub1,84,1,6467616768,1
US,-4,en,3,112,16,46,4,1.72467E+11,1
FR,1,fr,18,893,16,86,2,90196410368,1
CH,1,fr,2,1117,1x3090,2464,1,83597721600,1
US,-5,en,0,25,golden,3,1,599658045,1
KR,9,ko,1,714,16,38,1,1.02002E+11,1
CA,-4,en,435,32,1x3090,11,3,2.62924E+11,1
DE,1,de,0,104,1x3090,79,1,15559819264,0
RU,7,ru,7,39,1x3090,78,1,1.83028E+11,1
IN,5,en,87,36,1x3090,107,1,19683477657,0
BR,-3,pt,5,87,1x3090,40,2,81828773888,0
DE,2,en,270,62,16,469,2,1.63168E+11,1
NL,1,nl,0,96,1x2080Ti,0,1,4194304,0
RO,3,en,8,34,1x3090,3,2,14580377781,1
UA,2,en,12,596,6x3090,141,2,89014665216,1
VN,7,vi,133,109,cpuhub1,182,5,2.68931E+11,1
IQ,-8,en,21,1647,cpuhub1,167,1,16145973248,0
US,-5,en,1,787,6x3090,43,2,84126203904,1
CZ,1,en,7,43,23,64,4,1.63722E+11,1
SK,2,en,15,314,1x3090,84,1,61915267072,1
CH,2,fr,126,236,1x3090,1145,1,30713620890,1
IT,2,it,109,98,1x3090,44,3,1.21617E+11,1
PK,5,en,1,45,22,292,1,50685018112,1
US,-4,en,8,1448,cpuhub1,117,7,2.0189E+11,1
PL,1,pl,0,850,1x2080Ti,3,1,7549747200,0
US,-3,en,0,60,1x3090,95,1,12501123072,0
VN,7,en,17,13,1x3090,29,1,10986551676,0
ES,1,es,64,16,1x3090,5,1,72935800832,1
VN,7,vi,1,39,1x3090,40,1,27169652736,0
VN,7,en,129,92,16,41,2,75977719808,1
DE,2,en,72,35,1x3090,6,9,48726278144,0
GE,4,en,44,149176,1x3090,171,1,39649842766,1
CA,-7,en,249,1162,1x3090,15,3,84019110642,1
CA,-4,en,0,39264,cpuhub1,153,1,32518438912,0
TG,0,en,1,39,1x3090,65,1,98699313152,0
NO,2,en,0,43,1x3090,0,1,1183338988,1
IT,1,it,0,72,1x3090,48,1,30493638656,0
VN,7,vi,369,1127,1x3090,182,1,36124491776,1
US,-6,en,0,17,1x2080Ti,3,1,6262095872,0
VN,7,vi,9,47,cpuhub1,43,21,5.29836E+11,1
VN,7,en,174,118273,cpuhub1,4,10,1.48468E+11,1
MY,8,en,73,79,1x2080Ti,117,2,86195984405,1
OM,4,en,27,179,1x3090,575,1,37500650808,1
NG,-11,en,4,323990,1x3090,13,1,79426486272,1
MY,8,en,103,9243,1x3090,113,3,1.97481E+11,1
GB,0,en,1,27,22,0,1,35376708787,1
ID,7,en,0,3290,16,23,1,54365519872,1
DE,1,de,106,31539,1x3090,24,1,1.44767E+11,1
VN,7,vi,84,4247,1x3090,62,1,1.64644E+11,1
PL,1,pl,78,29,1x3090,25,2,40897880191,1
VN,NULL,NULL,745,263,NULL,7,52,2.31564E+12,1
VN,7,vi,15,2760,1x3090,12,1,95249829092,1
KZ,3,en,17,16,16,59,2,2.54842E+11,1
EC,-5,es,533,783,1x2080Ti,3,3,58916339712,1
BR,-3,pt,0,115881,1x3090,49,1,25387073536,0
FR,1,fr,262,126,1x2080Ti,180,6,93537966849,1
GH,-8,en,310,39,1x3090,12,1,66556440103,1
US,-6,en,0,29,16,497,1,29738663936,1
US,-7,en,18,32,17,71,7,9.37645E+11,1
VN,7,vi,48,3608,1x3090,69,1,76554976685,1
IT,2,it,1,15,16,1617,2,91307900928,1
BD,6,en,394,51,1x2080Ti,6,1,22598909952,1
GR,3,en,0,12670,1x3090,2,1,3411017728,0
IN,5,en,1,579,cpuhub1,360,1,5539627008,0
GB,1,en,1,50,1x3090,12,1,10606411799,1
KE,3,en,88,1320,1x3090,4,4,1.64673E+11,0
SE,1,en,2,4140,1x3090,15,1,1.70759E+11,1
PT,0,pt,NULL,26,NULL,135,2,8531214336,1
VN,7,vi,13,150,1x3090,87,1,50327300064,1
IL,2,en,79,21442,6x3090,1717,17,1.10524E+12,1
CH,2,de,3,6268,23,1,2,81234231296,1
GB,1,en,377,40,16,35,15,1.14622E+12,1
US,-6,en,4,49,1x3090,62,1,49711939584,1
BR,-3,pt,0,103824,1x3090,79,1,25424822272,0
RU,3,ru,5,480,1x3090,19,1,37286313984,0
RO,2,en,33,863,1x3090,57,1,75976671232,1
VN,7,vi,67,63,1x3090,17,1,1.42859E+11,1
VN,7,vi,16,16,1x3090,17,5,1.36356E+11,1
HU,2,hu,8,1194,16,73,1,46958379008,1
IN,5,en,28,4946,1x2080Ti,42,1,2384461824,0
IN,5,en,1,1078,1x3090,48,1,32035045376,0
SG,7,en,0,1026,1x3090,16,2,51239714816,0
IN,5,en,62,124,1x3090,190,1,94934925312,1
US,2,en,6,51,6x3090,118,1,14109677566,1
VN,7,en,8,56,1x2080Ti,229,2,29296925113,1
US,-6,en,283,31933,1x3090,122,1,79082553344,1
RO,3,en,98,93203,cpuhub1,14,1,35639001088,0
HN,-6,en,1,63,1x3090,35,1,31068268752,1
VN,7,en,139,498,cpuhub1,965,2,1.2319E+11,1
VN,7,en,612,75,1x2080Ti,5,1,99955507200,1
NG,1,en,1,34,6x3080,5,1,13503945725,1
VN,7,vi,127,613,1x3090,99,4,1.95391E+11,1
CA,-4,en,1,29,6x3090,179,1,2.0579E+11,1
IE,0,en,8,13,1x2080Ti,67,2,40758178480,1
VN,7,vi,0,161,16,8,2,49794777088,0
JP,9,ja,0,116772,1x3090,36,1,29232210446,1
MV,5,en,2,43,cpuhub1,86,1,43155193856,0
EG,2,en,23,259,1x3090,79,4,3.21003E+11,1
AU,7,vi,0,407,1x3090,10,1,50246713344,0
IT,1,it,1,1684,1x3090,948,1,31257001984,1
VN,7,en,0,203944,1x3090,26,1,15981346816,0
KR,9,en,458,4372,6x2080ti,80,1,93638885376,1
US,-5,en,368,135301,1x3090,1212,4,2.73465E+11,0
VN,7,vi,5,17,1x3090,87,9,2.48122E+11,1
VN,7,vi,644,6693,NULL,41,1,73107767296,1
AR,-3,es,0,99,1x3090,32,1,15158214656,0
VN,7,vi,696,1804,NULL,581,11,2.97987E+11,1
HU,1,hu,1,54,23,312,1,42307944448,1
GB,1,en,0,2708,16,626,1,9995318158,1
IN,5,en,36,42,1x3090,100,1,39589385411,1
GE,4,en,1,254,1x3090,45,1,47637856256,0
VN,7,vi,NULL,50,NULL,67,1,32545701888,1
CA,-7,en,226,1018,1x3090,53,2,2.18101E+11,1
CO,-5,es,1,2133,1x3090,38,3,53140424572,1
US,-5,en,135,25,1x3090,347,2,67835356063,1
VN,7,en,161,3851,1x2080Ti,165,2,37709871835,1
US,-6,en,425,65,1x3090,80,2,93997162306,1
PL,1,pl,3,1489,golden,25,3,21471690752,0
HK,7,en,462,127,1x2080Ti,159,5,1.56132E+11,1
KR,9,ko,1,310,23,22,2,2.18463E+11,1
KR,9,ko,36,3128,16,132,12,6.19647E+11,1
PL,2,pl,9,31,17,1440,12,4.60723E+11,1
VN,7,vi,0,636291,1x3090,6,1,26603421696,0
RU,3,en,NULL,2589,1x2080Ti,28,2,19440599040,1
VN,7,vi,192,351,cpuhub1,112,1,15766112560,1
FR,1,en,418,41,6x3080,84,3,1.51772E+11,1
GR,-4,en,1,19,1x3090,19,3,1.14717E+11,1
NL,2,zh,556,79,6x2080ti,761,4,1.07839E+11,1
VN,7,en,41,16,1x3090,212,1,17570348487,1
GB,1,en,3,69,22,41,1,66757591040,1
SE,1,en,152,21,golden,26,5,77378887868,1
KR,9,ko,1,114,1x3090,93,3,79042707456,0
PL,2,en,6,1394,1x3090,83,1,10639992188,0
RU,3,en,89,8995,1x3090,114,1,93219454976,1
IN,5,en,0,30344,24,12,1,44620054528,0
GB,0,en,0,31,1x3090,26,1,33995882496,1
US,-8,en,11,43,16,71,1,35944136704,1
VN,7,en,1,121,1x3090,471,1,1.72871E+11,1
DZ,1,ar,169,640,cpuhub1,16,1,3522166784,0
AE,4,en,1,33,23,724,1,42679140352,1
VN,7,vi,1,63,1x3090,91,1,8563766625,1
NL,1,en,103,39,1x3090,10,5,2.84028E+11,1
US,-10,en,36,154,1x3090,95,2,66629234064,1
RO,3,ro,353,47,1x3090,8,6,2.44516E+11,1
CZ,1,cs,20,36,1x2080Ti,149,3,14902789998,1
PA,-5,es,296,168,1x3090,9,4,1.92442E+11,1
VN,7,en,16,8764,18,262,1,1.33949E+11,0
VN,7,vi,0,40,1x2080Ti,47,1,38427164672,0
VN,7,en,53,167,1x3090,63,1,15175097026,1
LK,1,en,0,2867,1x3090,79,1,75242668032,0
DE,2,de,7,4437,16,36,1,39085670400,1
IQ,3,en,0,56,1x2080Ti,36,1,9755951104,0
VN,7,vi,181,2784,1x3090,780,1,65704820736,1
BR,-3,pt,0,17347,cpuhub1,19,2,59388198912,0
CZ,2,cs,18,82,1x3090,19,2,70747422720,1
SG,8,en,571,86,sliver,12,2,34641664893,1
MG,2,fr,10,12233,1x3090,447,2,1.07432E+11,1
VN,7,vi,2,158,cpuhub1,101,1,38827720704,0
US,-4,en,42,627,18,16,3,67395588701,1
ZA,2,en,20,660,1x3090,219,3,1.51455E+11,1
DE,2,de,64,1059,16,6,1,26165116928,1
US,-5,en,33,27,23,5,6,2.40316E+11,1
NG,-3,en,106,281,1x3090,64,2,69330018796,1
US,-7,en,1,71,6x2080ti,480,2,35736513090,1
RU,3,ru,1,931,16,0,2,82411782144,1
VN,7,vi,7,32,cpuhub1,5,1,12144050771,1
BR,-4,pt,2,1024,1x3090,17,3,72437727232,1
VN,7,vi,7,644,cpuhub1,8,1,36075208704,0
US,-4,en,32,771,1x3090,53,1,27746369536,0
US,-6,en,0,65,23,60,1,66129494016,1
