region,timezone,language,lasttime,created_bill,package,hours_use,sum_length,is_paid
BR,-3,pt,261,1.35,6x3090,0.05,271.126,1
IN,5,en,6,1.383333333,1x3090,0.266666667,7.997489152,0
VN,7,vi,216,0.75,sliver,0.216666667,111.745,1
VN,7,en,81,1.166666667,1x3090,0.566666667,131.635,1
HK,8,en,0,0.35,1x2080Ti,0.033333333,66.84042854,0
VN,7,en,338,0.4,1x3090,0.233333333,375.95,0
VN,7,en,446,1.266666667,1x2080Ti,0.083333333,72.11266867,1
SG,8,en,73,1016.866667,1x3090,0.95,437.482,1
IE,1,en,320,96.35,1x3090,3.583333333,282.782,1
PL,2,pl,0,0.5,1x3090,0.033333333,25.9742761,0
BE,1,fr,0,0.516666667,1x2080Ti,3,20.31091712,0
GR,3,en,36,0.333333333,1x3090,1.316666667,10.37775667,0
FI,3,en,342,1.133333333,6x3090,2.766666667,216.309,1
US,-4,en,1,0.233333333,18,0.75,100.967,1
IN,5,en,241,29.66666667,1x3090,0.35,139.934,1
DE,1,de,218,0.766666667,1x3090,4.533333333,83.32928614,1
DE,2,de,0,1.233333333,16,1.15,60.95896576,0
TR,3,ru,101,30.56666667,1x3090,1.65,113.818,1
VN,7,ru,0,1.683333333,23,0.033333333,42.54282547,0
QA,3,en,183,1.966666667,6x3080,14.18333333,38.20292875,1
US,-8,en,90,19.76666667,1x3090,8.516666667,223.826,1
VN,7,vi,6,0.55,1x3090,0.35,148.585,1
MM,6,en,1,1493.85,1x3090,1.1,139.948,0
BR,-3,en,0,1.683333333,16,0.516666667,109.525,1
GE,4,en,1,1.366666667,1x3090,2.6,185.464,1
BR,-3,pt,14,71.45,1x3090,0.216666667,49.56513894,1
US,-5,en,31,0.483333333,16,5.433333333,23.44919316,1
HK,8,en,0,6.25,1x2080Ti,0.1,6.704594944,0
BR,-3,en,21,2.166666667,16,9.683333333,55.03136563,1
US,-6,en,20,5.05,1x3090,3.166666667,61.06306249,1
DE,1,de,246,165.1166667,1x3090,7.3,25.34303334,1
TW,8,en,0,0.383333333,22,0.1,14.34300755,1
VN,7,vi,39,1.316666667,cpuhub1,1.45,590.984,1
PK,5,en,233,4.15,1x3090,1.95,385.568,1
HU,2,hu,310,3.283333333,1x3090,0.7,46.26631885,1
VN,7,en,43,1.2,cpuhub1,28.8,16.21274103,1
VN,7,vi,5,2.033333333,cpuhub1,1.683333333,64.36237474,1
SA,3,en,4,1.65,1x3090,0.7,240.087,1
US,-5,en,4,11.01666667,6x3090,0.066666667,9.926678054,1
DE,1,de,54,24,1x3090,1.583333333,26.90655705,1
IN,5,en,64,29.68333333,1x3090,6.5,76.79036621,1
ID,7,id,225,0.833333333,1x2080Ti,2.033333333,42.19889254,1
KR,9,ko,6,0.416666667,cpuhub1,75.01666667,77.15422208,1
BR,-3,pt,0,7.866666667,1x3090,0.816666667,54.30260531,0
ID,7,en,564,1172.033333,cpuhub1,6,24.16023962,0
US,-5,en,1,2.3,6x3090,5.383333333,9.393595882,1
US,-5,en,0,1.783333333,23,0.516666667,39.47259494,1
VN,7,vi,0,441.1166667,cpuhub1,5,5.244977152,0
CH,1,fr,138,0.433333333,6x3090,0.033333333,80.13532365,1
BY,3,en,0,391.7333333,16,0.316666667,10.49136607,1
LK,5,en,5,15.51666667,1x3090,1.95,43.23819618,1
MX,-5,es,198,1.45,1x2080Ti,1.933333333,47.3799585,1
VN,7,en,135,0.35,1x3090,1.966666667,99.03485747,1
RS,1,ru,1,172.9166667,1x3090,17.75,55.70769715,1
VN,7,en,0,0.983333333,1x3090,1.316666667,24.04909056,0
US,-4,en,1,0.416666667,6x3090,0.633333333,72.21542912,1
AL,1,en,0,10464.56667,16,8.883333333,116.825,1
VN,7,vi,7,0.316666667,cpuhub1,0.35,53.43857869,1
US,-6,en,70,0.633333333,22,1.033333333,79.74315622,1
VN,7,vi,1,15.05,1x3090,0.533333333,127.132,0
BR,-3,pt,76,4.533333333,1x3090,0.8,50.48806044,1
CO,-5,es,327,1.466666667,1x3090,0.6,265.535,1
VN,7,en,5,7389.066667,1x3090,1.083333333,76.59113577,1
VN,7,vi,119,9.066666667,1x3090,0.816666667,135.512,1
JO,3,en,0,0.316666667,18,0.716666667,101.896,1
NL,1,en,2,0.616666667,6x3090,20.36666667,76.80085197,1
IN,5,en,0,0.15,1x3090,0.083333333,36.88575795,0
IN,5,en,0,38.71666667,1x2080Ti,0.033333333,13.13865728,0
PL,1,en,1,0.816666667,23,-0.016666667,106.449,0
DE,2,de,43,1.283333333,6x3090,0.05,52.7899004,1
IN,5,en,0,1.283333333,1x3090,1.616666667,60.70730752,1
FR,1,en,93,0.716666667,16,0.083333333,239.522,1
AU,-8,en,9,3.483333333,6x3090,0.316666667,182.35,1
IT,2,en,44,1.133333333,23,1.016666667,147.525,1
PK,5,en,0,2.9,1x3090,0.166666667,149.23,0
KR,9,ko,372,5.283333333,1x2080Ti,0.1,134.907,1
CA,-5,en,1,4.7,1x3090,0.116666667,17.60173216,1
FR,1,fr,167,94.75,22,0.333333333,42.45079454,1
RO,2,en,0,0.933333333,22,0.666666667,69.37273958,1
IN,5,en,0,0.416666667,cpuhub1,0.133333333,10.04388544,1
US,3,en,0,0.35,1x3090,1.316666667,11.63185357,0
VN,7,vi,120,21.28333333,1x3090,0.283333333,137.848,1
US,-7,en,0,0.216666667,1x3090,0.5,117.694,1
US,-4,en,0,1.683333333,6x2080ti,0.683333333,2.896211967,1
RU,5,ru,0,0.633333333,6x3090,0.533333333,137.014,1
IN,5,en,141,92.38333333,1x3090,1.383333333,92.01482131,1
US,-5,es,55,0.433333333,1x3090,1.783333333,2850.17,1
NL,2,en,3,2.033333333,1x3090,0.916666667,93.28236954,0
AT,1,de,5,1.783333333,1x3090,1.35,36.52504781,1
US,-4,en,2,0.266666667,18,0.083333333,44.44594117,1
CA,-7,en,0,5.783333333,1x3090,0.2,43.29465446,0
ZA,2,en,0,14.75,1x3090,0.2,26.14624256,0
CH,2,de,138,0.466666667,1x3090,1.35,40.0219445,1
BR,-3,pt,229,4.75,16,0.066666667,269.201,1
US,-5,en,0,1.25,6x3090,0.333333333,1.315786307,1
DO,-4,es,0,1.166666667,17,0.433333333,52.89961062,0
MA,1,fr,400,1.8,1x2080Ti,0.683333333,56.25295667,0
VN,7,en,21,0.583333333,6x3080,0.333333333,66.84042854,0
US,-8,en,245,0.283333333,golden,0.5,6.128862294,1
KR,9,ko,167,1.433333333,16,0.9,118.669,1
AX,7,vi,512,0.8,1x2080Ti,0.866666667,353.174,1
VN,7,vi,3,1.15,cpuhub1,1.266666667,22.94632203,1
DE,1,en,34,575.35,1x3090,1.2,75.79421901,0
US,-5,en,0,86.1,1x3090,0.066666667,87.55504742,0
RU,10,ru,49,1.116666667,1x3090,0.583333333,39.53415247,1
VN,7,vi,9,1.15,1x2080Ti,6.8,200.79,1
US,-4,en,12,0.5,16,0.4,141.302,1
KR,9,ko,0,1.966666667,6x3090,1.666666667,52.16455885,0
VN,7,en,8,0.683333333,1x3090,2.066666667,72.00256819,1
VN,7,vi,397,15.91666667,1x2080Ti,0.033333333,32.38054426,1
EC,-5,es,0,8.25,1x3090,0.083333333,6.276775936,0
VN,7,vi,32,2.466666667,1x2080Ti,0.583333333,0.000001879,1
VN,7,vi,4,1.9,cpuhub1,0.116666667,32.75331994,0
CH,2,en,0,12.15,1x3090,0.533333333,48.89090458,0
US,-8,en,1,27.43333333,22,0.2,176.844,1
VN,7,en,5,13.93333333,1x3090,1.116666667,9.244550822,1
IT,1,it,72,1.116666667,16,0.166666667,47.03387648,1
US,-4,en,293,510.4666667,6x3080,14.61666667,1153.96,1
BE,1,nl,0,2777.516667,cpuhub1,0.483333333,36.21676646,0
CA,-8,en,1,0.25,1x2080Ti,0.066666667,5.324668928,0
UA,2,en,160,0.8,cpuhub1,0.55,20.18042721,1
CA,-4,en,19,1.45,1x3090,0.533333333,96.60058301,1
VN,7,en,0,0.466666667,cpuhub1,3,25.67333478,0
VN,7,vi,17,9.4,1x3090,0.483333333,83.74452224,0
RO,2,ro,0,1.016666667,16,0.05,31.07035546,0
US,-5,en,1,1.883333333,cpuhub1,0.65,2.858418176,0
ES,2,es,0,0.183333333,16,0.016666667,29.32552499,0
CA,-5,en,0,0.5,6x3090,1,18.49123216,1
VN,7,vi,0,1.216666667,1x3090,0.883333333,14.60771226,0
DE,2,de,1,1.066666667,1x3090,0.65,44.82702663,1
BR,-5,en,169,1.4,16,0.966666667,1872.86,1
EG,2,en,1,3.133333333,1x3090,0.1,66.35074355,0
IQ,3,en,104,6.566666667,1x3090,0.1,64.78207386,1
HR,2,en,265,3.9,1x3090,0.833333333,42.63541299,1
IN,5,en,73,47.51666667,1x3090,0.05,69.39895398,0
US,-5,en,378,17.61666667,sliver,0.85,60.56220919,1
VN,7,en,6,9.733333333,1x3090,0.55,11.54336336,1
VN,7,vi,19,23.48333333,1x3090,1.283333333,209.817,1
VN,7,vi,8,0.95,cpuhub1,1.566666667,57.44938189,1
US,-7,en,9,0.316666667,16,168,671.027,1
CO,-5,es,9,838.4333333,1x3090,2.766666667,190.997,1
KR,9,ko,123,20.38333333,cpuhub1,0.366666667,37.28316826,1
PL,1,pl,16,1,1x2080Ti,2.1,4.231592827,1
US,-6,en,141,48.75,16,0.55,77.92702259,1
VN,7,vi,0,1.233333333,cpuhub1,1.016666667,57.95269837,0
VN,7,vi,1,7.95,cpuhub1,0.366666667,64.61010739,0
VN,7,en,0,0.216666667,1x3090,3.466666667,10.27359573,1
US,-4,en,151,18.56666667,16,1.083333333,151.829,1
DE,1,de,41,0.716666667,1x3090,1.25,73.38459136,0
GE,4,en,307,5.233333333,1x3090,0.116666667,447.123,1
US,-5,en,70,6.95,1x3090,15.8,168.821,1
DE,1,de,7,0.633333333,cpuhub1,0.85,22.05876656,1
VN,7,ja,17,1.266666667,1x2080Ti,0.716666667,133.681,1
IT,1,it,10,20.6,1x2080Ti,0.616666667,6.234832896,0
US,-5,en,1,0.45,cpuhub1,23.23333333,169.665,1
VN,7,vi,95,4.633333333,cpuhub1,19.38333333,140.066,1
VN,7,en,55,1.933333333,1x3090,0.433333333,103.84,0
CA,-4,fr,2,0.283333333,1x3090,3.633333333,36.60054528,1
AU,11,en,6,0.9,1x3090,8.816666667,49.35122944,1
IN,5,en,23,105.6333333,6x3090,0.116666667,545.239,1
FR,1,fr,0,0.316666667,1x2080Ti,0.55,7.828668416,0
VN,7,vi,0,8.45,6x3090,0.25,96.57280102,0
VN,7,vi,29,5.75,1x3090,0.3,22.5448956,1
VN,7,en,409,72.08333333,sliver,2.266666667,113.909,1
ID,7,en,1,1.866666667,1x3090,1.316666667,61.42872781,0
RO,2,en,0,2.15,1x2080Ti,24,29.44772764,1
VN,7,vi,155,3.233333333,6x3090,1.916666667,990.308,1
VN,7,en,479,0.716666667,cpuhub1,0.216666667,125.055,1
FR,1,fr,100,0.4,1x3090,0.016666667,25.77483191,1
US,-7,en,328,1.033333333,16,9.883333333,207.711,1
GB,0,en,528,3.833333333,cpuhub1,0.266666667,65.89985587,1
GB,1,en,24,23.83333333,1x3090,0.2,287.479,1
VN,7,en,0,6883.816667,24,0.583333333,48.79548416,1
US,-5,en,283,7.216666667,1x3090,0.516666667,38.52573082,1
VN,7,vi,8,2.483333333,golden,1.333333333,14.97681101,0
VN,7,vi,1,23.53333333,1x2080Ti,0.483333333,18.62585549,1
IT,2,en,224,0.433333333,1x2080Ti,25.5,15.34905549,1
ID,7,en,138,447.5333333,1x3090,0.233333333,105.345,1
IE,0,en,109,119.8,6x2080ti,0.033333333,30.00629063,1
IN,5,en,236,8.783333333,1x3090,5.35,96.02544435,1
HU,1,hu,0,1.016666667,1x2080Ti,0.916666667,38.66414285,0
VN,7,vi,0,41.6,1x3090,1.316666667,42.8123095,0
RO,2,en,30,13.51666667,1x3090,0.166666667,39.33256043,1
CZ,1,en,6,0.483333333,cpuhub1,5.666666667,63.02633894,1
VN,7,vi,219,197.5833333,sliver,0,27.72959232,0
VN,7,vi,133,9.75,1x3090,0,192.585,1
IN,5,en,0,3.833333333,golden,0.983333333,8.347090705,1
VN,7,vi,0,24.23333333,cpuhub1,5.833333333,6.807355392,0
US,7,en,610,2.433333333,sliver,0.75,1109.63,1
VN,7,en,45,2.066666667,1x2080Ti,0.583333333,95.76797481,1
VN,7,en,53,97.91666667,1x3090,0.183333333,17.17438719,1
GB,1,en,237,0.683333333,1x3090,0.983333333,139.955,1
GB,0,it,72,8135.55,22,0.416666667,17.17665004,0
VN,7,vi,1,0.25,cpuhub1,0.133333333,8.552370873,0
VN,7,en,121,2.45,1x3090,0.316666667,95.7464225,1
DE,2,de,7,0.9,16,0.15,29.14097562,1
VN,7,vi,60,3.316666667,cpuhub1,2.283333333,7.711182302,1
GB,0,en,0,0.466666667,1x3090,0.033333333,52.93945651,1
PL,2,pl,1,1.35,1x3090,0.15,39.53236378,0
TH,7,th,10,0.633333333,1x3090,0.316666667,105.415,1
AT,1,de,73,8.083333333,1x3090,0.3,25.1732792,1
AU,7,vi,227,3.583333333,cpuhub1,0.85,160.895,0
PH,8,en,0,0.05,6x2080ti,48,71.00642099,0
FR,1,fr,377,2606.283333,1x3090,0.616666667,48.17896843,1
FR,2,en,340,13.35,1x3090,1.316666667,140.154,1
ID,7,en,525,1.1,1x2080Ti,0.083333333,194.051,1
VN,7,vi,2,3.216666667,6x3090,0.033333333,137.902,1
IN,5,en,361,0.866666667,1x3090,0.566666667,258.045,1
KR,9,ko,205,25.65,16,1.383333333,1545.15,1
DK,1,en,55,44.6,1x3090,0.55,65.55592294,0
BR,-3,en,1,0.983333333,1x2080Ti,0.533333333,9.858711552,0
VN,7,vi,201,5114.1,1x3090,2.7,156.928,1
IN,5,en,0,6051.766667,1x3090,0.033333333,24.10571366,0
FR,2,en,0,1.233333333,cpuhub1,5,24.06272205,0
FR,2,es,0,312.6166667,cpuhub1,0.133333333,10.23075247,0
IT,2,it,1,0.266666667,1x3090,5.25,146.416,1
CA,-7,en,2,3.333333333,1x3090,13.03333333,165.778,1
IN,5,en,78,9.666666667,1x3090,0.466666667,65.48452093,1
CA,-6,en,217,2.783333333,1x3090,1.866666667,45.14066001,1
US,-4,en,1,2.483333333,16,0.683333333,76.17170637,1
VN,7,en,371,9.466666667,1x3090,0.133333333,1858.87,1
DE,1,de,182,190.3333333,cpuhub1,0.016666667,102.851,1
MV,5,en,1,2.583333333,6x2080ti,0.033333333,22.26755994,0
VN,7,vi,8,1207.416667,cpuhub1,0.283333333,381.911,1
NL,2,en,0,6572.666667,23,1.483333333,69.99769088,1
DE,1,de,8,192.7333333,23,3.383333333,50.0736983,1
US,-5,en,0,43.23333333,1x2080Ti,0.183333333,11.08554547,0
ZA,2,en,71,72.3,1x3090,1.5,153.005,1
IN,5,en,0,2.183333333,16,1.133333333,48.25861325,0
GB,0,en,8,0.833333333,1x3090,0.083333333,551.383,0
VN,7,en,5,1.383333333,1x3090,0.066666667,50.81955929,1
GB,0,en,29,37.8,16,1.966666667,199.81,1
VN,7,vi,5,0.5,16,1.383333333,28.63213553,1
TD,1,en,1,0.65,cpuhub1,7.016666667,25.03580058,0
US,-4,en,1,0.883333333,18,0.75,12.49107979,1
IT,2,it,0,0.8,cpuhub1,0.516666667,23.99561318,0
DE,1,de,0,0.65,1x3090,0.4,6.575620096,0
VN,7,en,196,3.966666667,6x3090,7.133333333,53.86111216,1
KR,9,ko,3,0.5,6x3090,0.466666667,131.13,1
GB,0,en,2,0.766666667,1x3090,0.133333333,13.79589475,1
US,8,en,3,0.2,16,0.016666667,76.79665766,1
US,-7,en,206,0.683333333,6x2080ti,0.15,1.128702477,1
BR,-3,pt,8,24.8,6x3090,0.016666667,148.93,1
VN,7,vi,467,21.75,1x2080Ti,1.516666667,73.9025879,1
CO,-5,en,290,54.66666667,1x3090,1.416666667,106.559,1
US,-8,en,71,376.2833333,1x3090,0.316666667,74.33341755,1
SI,1,sl,21,2.816666667,1x2080Ti,0.2,3.781326689,1
TR,3,tr,45,0.666666667,1x3090,8.483333333,22.13522366,1
FR,2,fr,0,0.466666667,16,0.666666667,22.6230272,0
VN,7,en,0,578.8333333,cpuhub1,1.65,92.41310003,0
ES,2,es,16,242.95,1x3090,0.05,54.82821669,1
MX,-5,es,53,353.1666667,1x3090,0.3,13.57407871,1
ZA,2,en,0,0.833333333,1x3090,0.633333333,26.95899203,1
US,0,en,1,3.666666667,6x3090,6.6,50.55814042,1
CI,0,en,0,234.1333333,1x3090,1.583333333,28.21822874,0
RU,3,ru,0,1.683333333,cpuhub1,3,8.838085932,0
MY,8,en,0,34.3,1x2080Ti,2.316666667,47.25407744,0
US,-4,en,52,1.616666667,22,0.05,266.797,1
US,-7,en,21,1359.033333,1x3090,0.933333333,131.693,1
JP,9,ja,389,80.46666667,6x3080,0.383333333,123.232,1
VN,7,vi,611,0.65,sliver,0.166666667,27.55723141,1
RU,3,ru,86,26.63333333,1x3090,0.533333333,62.74049638,1
FR,1,fr,3,0.35,23,1.766666667,100.024,1
IT,1,en,1,8.85,1x2080Ti,0.7,9.897508864,0
CN,8,zh,169,2154.65,18,0.366666667,209.279,1
VN,7,vi,108,0.25,1x3090,0.05,22.53617099,1
VN,7,en,2,13.8,cpuhub1,0.833333333,22.8693985,1
UY,-3,es,0,0.266666667,16,0.033333333,9.713276288,1
VN,7,vi,6,16.88333333,23,0.133333333,89.13630003,0
BD,6,en,563,7.5,cpuhub1,6.216666667,191.998,1
AU,10,en,2,3.566666667,1x3090,0.433333333,10.98150072,1
RS,2,en,0,5815.283333,1x3090,0.333333333,10.98191003,1
BG,3,en,145,20.33333333,1x3090,0.15,95.8148761,1
US,-6,en,15,1.95,22,0.233333333,35.18077338,1
BR,-3,pt,56,0.45,1x2080Ti,3,14.69054976,0
VN,7,vi,2,1.333333333,cpuhub1,2.633333333,29.89595034,0
US,-8,en,0,4.066666667,23,0.05,15.18184747,1
VN,7,en,3,75.45,1x3090,0.116666667,125.476,0
RU,3,en,406,0.283333333,1x2080Ti,4.9,70.32379802,1
VN,7,en,251,0.5,cpuhub1,0.083333333,85.15643773,1
PK,5,en,1,47.36666667,1x3090,0.883333333,94.15268762,0
US,-5,en,1,0.583333333,1x3090,7.033333333,10.47841997,1
VN,7,en,17,0.416666667,6x3090,1.133333333,132.865,1
CA,-5,en,1,525.75,6x3080,0,0.153976054,1
US,-4,en,1,0.833333333,1x3090,0.083333333,35.95560555,1
IL,3,he,0,2.066666667,22,0.216666667,48.39492813,1
VN,7,vi,84,4.516666667,1x3090,3.45,78.74159112,1
BE,2,fr,130,45.8,1x3090,2.266666667,62.45213798,1
US,-7,en,52,0.733333333,16,1.25,101.426,1
UZ,5,ru,4,2501.733333,1x3090,2.1,176.909,1
US,-5,en,191,0.7,22,0.466666667,193.109,1
JP,9,ja,0,0.5,16,0.033333333,10.47325376,0
HK,8,zh,0,1.033333333,1x3090,1.583333333,8.85522432,0
US,-8,en,2,0.583333333,1x2080Ti,1.95,23.62756301,1
US,-5,en,44,3.566666667,1x3090,0.5,73.23569357,1
BR,-3,pt,0,21.4,1x3090,0.05,11.38334106,0
JO,4,en,11,0.716666667,1x3090,0.2,10.11141837,0
DO,-4,es,28,0.816666667,6x3090,2.516666667,3.38702957,1
TR,3,tr,1,0.5,6x3090,0.266666667,59.0872576,1
IN,5,en,0,18.88333333,1x3090,0.85,113.566,0
VN,7,en,21,1.75,16,0.983333333,133.612,1
IN,5,en,0,2.233333333,1x3090,0.566666667,97.37705882,0
VN,7,en,314,31.3,1x3090,0.066666667,168.325,1
PL,2,pl,240,1.25,sliver,0.083333333,85.66915864,1
VN,7,vi,1,197.25,cpuhub1,2.65,52.8524247,0
AU,10,en,0,406.7166667,16,0.7,62.85269402,0
NL,1,en,0,71.7,1x3090,1.583333333,86.16568422,0
RU,3,ru,0,22.83333333,1x3090,0.5,10.48576,0
IN,5,en,40,0.916666667,1x3090,1.083333333,46.70252646,0
US,-7,en,208,0.666666667,6x3080,0.1,261.333,1
IR,-7,en,1,0.366666667,1x3090,0.183333333,72.22611542,1
VN,7,en,1,0.666666667,1x3090,6.533333333,27.70098987,1
CA,-6,en,47,2.333333333,1x3090,0.583333333,58.18693867,1
BE,1,nl,190,0.583333333,1x3090,0.183333333,10.55267832,1
CA,-6,en,21,0.7,1x3090,0.15,64.79151104,1
US,-6,en,361,7.583333333,1x3090,1.933333333,29.59852831,1
VN,7,en,0,6257.35,17,0,133.949,0
US,-5,en,2,0.683333333,1x3090,1.583333333,71.25751926,1
US,-4,en,180,0.716666667,1x3090,0.133333333,215.388,1
US,-7,en,0,1.633333333,1x3090,0.1,5.071962112,0
GB,1,en,2,0.8,1x3090,0.183333333,59.55177677,1
VN,7,vi,0,0.75,1x3090,2.116666667,13.47939872,0
IR,-7,en,266,40.36666667,16,1.216666667,201.153,1
GB,0,en,15,0.55,1x2080Ti,3,13.78248294,0
FR,1,en,0,12.03333333,cpuhub1,0.316666667,24.93513728,1
FR,1,fr,42,1.683333333,1x3090,1.333333333,116.998,1
CN,8,en,232,1.833333333,1x3090,0.266666667,78.27724698,1
US,0,en,0,2068.466667,1x3090,0.55,110.114,0
VN,7,en,253,1229.6,cpuhub1,0.8,33.33099685,1
IR,7,en,19,0.516666667,1x3090,1.366666667,490.026,1
VN,7,vi,5,4.883333333,1x3090,0.566666667,61.8081343,1
US,-6,en,0,9.65,1x2080Ti,3,5.460983808,0
VN,7,en,33,1.85,22,1.166666667,174.138,1
UA,3,ru,1,0.533333333,1x3090,2.533333333,47.83010516,1
NG,1,en,165,4.066666667,1x3090,1.583333333,27.7648035,1
MX,-5,en,2,22.96666667,1x3090,1.283333333,83.16990259,0
VN,7,vi,0,0.7,1x3090,0.483333333,28.75929395,0
CN,8,zh,8,70.26666667,1x3090,0.683333333,60.99776307,0
VN,7,vi,2,132.6666667,cpuhub1,8.016666667,86.80950989,0
PS,3,he,19,15.51666667,1x3090,1.1,27.89648724,1
US,-4,en,125,0.366666667,6x3090,0.7,94.71287998,1
TW,8,en,1,4.983333333,1x3090,0.15,10.76565711,1
VN,7,vi,202,0.5,sliver,1.383333333,98.20806628,1
VN,7,en,98,0.55,1x3090,0.016666667,50.90521907,0
EG,2,en,0,16.2,1x2080Ti,0.45,8.642363392,0
US,-5,en,25,13.91666667,1x3090,0.066666667,42.6658997,1
VN,7,en,194,4.566666667,1x3090,1.433333333,401.848,1
CH,1,de,0,59.9,1x3090,4.716666667,204.247,1
NL,2,en,5,364.1166667,16,0.3,59.91825247,1
PY,-4,es,2,0.383333333,1x3090,1.716666667,68.79811994,1
BR,-3,pt,10,4.616666667,1x3090,0.7,106.673,1
GB,0,en,37,245.9333333,22,1.566666667,82.68336333,1
CA,-5,en,160,30.56666667,1x3090,0.566666667,393.589,1
RO,2,ro,0,0.433333333,6x3090,0.033333333,46.24325018,1
GB,-6,en,0,1.866666667,1x2080Ti,3,2.447376384,0
PL,2,pl,1,65.13333333,1x3090,0.033333333,51.3277952,0
PH,8,en,103,20.68333333,1x3090,2.833333333,138.289,1
US,-8,en,77,2.883333333,16,1.6,2688.61,1
VN,7,en,0,0.566666667,1x3090,24,10.16950678,0
ID,7,en,16,0.816666667,1x3090,1.166666667,50.81713869,0
VN,7,vi,81,9.05,1x2080Ti,0.85,84.61182791,1
MX,-5,es,14,52.11666667,1x3090,0.166666667,10.77048303,0
DE,2,de,1,10.95,24,0.083333333,43.15414528,1
AE,4,en,1,0.7,1x3090,1.716666667,163.254,1
VN,7,vi,76,5.366666667,cpuhub1,1.866666667,0.004194304,0
FR,1,fr,6,0.45,22,1.833333333,56.62957381,1
VN,7,vi,204,1.333333333,1x3090,0.716666667,146.328,1
TH,7,en,32,0.733333333,1x3090,0.1,58.28090266,1
VN,7,vi,1,13.33333333,cpuhub1,5,28.84904793,1
US,-4,en,0,0.35,1x3090,1.466666667,28.70267085,0
VN,7,en,191,1.433333333,cpuhub1,1.033333333,76.01861427,1
CO,-5,es,75,0.75,1x3090,8.333333333,319.517,1
US,-7,en,125,210.3333333,1x3090,2.15,44.79779691,1
IR,3,en,2,1.383333333,1x2080Ti,3,29.64534067,0
JO,2,en,263,21.63333333,golden,0.55,66.66968172,1
GB,1,en,50,68.71666667,16,0.166666667,64.63532781,0
JO,2,en,10,10.01666667,1x3090,1.483333333,154.98,1
VN,7,vi,67,24.05,cpuhub1,0.133333333,8.898215936,0
ZA,2,en,11,93.45,1x3090,0.433333333,39.79241062,0
GB,0,en,0,123.6166667,1x3090,2.283333333,42.02128157,1
CO,-5,es,25,51.73333333,1x2080Ti,0.066666667,45.4777897,1
BR,-3,pt,337,0.433333333,1x3090,7.4,72.97879245,1
EC,-5,en,83,10.98333333,1x3090,0.516666667,120.735,1
PS,3,en,205,145.1333333,1x3090,0.083333333,192.989,1
VN,7,vi,62,16313.96667,1x3090,1.716666667,276.279,1
MU,4,en,26,24.63333333,1x3090,3.45,89.03249101,1
VN,7,vi,379,34.73333333,16,0.266666667,368.384,1
VN,7,vi,419,1314.3,sliver,0.033333333,25.21300992,1
VN,7,vi,367,15.4,cpuhub1,0.633333333,49.91954093,1
VN,7,vi,228,2.683333333,cpuhub1,0.433333333,27.85437286,0
TN,1,en,0,71.45,1x2080Ti,3,2.680160256,0
KE,3,en,1,0.7,1x3090,1.8,84.97974477,0
VN,7,vi,20,0.666666667,1x3090,27.38333333,105.576,1
AU,10,en,19,19.25,16,0.433333333,20.71492175,1
US,-5,en,99,10.4,1x3090,0.166666667,619.878,1
NL,1,nl,568,24.4,1x2080Ti,0.483333333,226.199,1
GB,4,en,0,95.9,1x3090,1.2,3.167302358,1
VN,7,vi,5,2.383333333,cpuhub1,1.083333333,139.15,1
LV,2,en,0,4005.183333,1x3090,1.316666667,26.14204826,0
US,-7,en,0,3.483333333,1x3090,2.633333333,20.20920525,0
FR,2,fr,0,0.516666667,1x3090,1.266666667,25.47095962,0
US,-7,en,15,1.283333333,16,6.916666667,86.50776819,1
EC,-5,es,101,1589.216667,16,0.016666667,17.04846158,1
KR,9,en,195,546.0333333,18,0.383333333,2061.11,1
MX,-7,es,0,8.816666667,1x3090,0.633333333,59.65768294,0
NZ,13,en,0,28.91666667,1x3090,0.466666667,11.32817477,1
IN,5,en,271,1,1x3090,1.933333333,830.254,1
NO,1,nb,1,13.56666667,22,0.083333333,46.08596378,1
VN,7,vi,123,0.466666667,1x3090,1.85,74.05826188,1
VN,7,vi,410,1.05,1x3090,0.066666667,79.06892186,1
VN,7,en,24,1.616666667,1x3090,0.1,16.45232579,0
KR,9,en,79,4.35,cpuhub1,30.35,80.30890405,1
VN,7,en,78,1.05,sliver,0.883333333,124.292,1
FR,1,fr,91,4.416666667,1x3090,1.816666667,111.368,1
FR,2,fr,0,3,1x3090,2.116666667,27.80718694,0
TH,7,en,0,47.46666667,16,0.15,51.91080346,1
EG,2,en,381,5.333333333,1x3090,0.183333333,1236.89,1
US,-5,en,98,4.016666667,18,0.216666667,57.51025657,1
GB,0,en,78,23.93333333,1x3090,0.15,192.265,1
UA,3,en,20,16,1x3090,0.083333333,30.28510359,1
US,-4,en,9,2.45,16,2.683333333,56.98905702,1
SK,-8,en,3,2.116666667,16,0.05,12.7458855,0
IN,5,en,2,24.45,1x3090,0.383333333,86.73401242,0
US,-5,en,225,1.766666667,cpuhub1,0.283333333,204.772,1
KR,9,ko,181,0.383333333,16,4.5,59.34678564,1
PH,8,en,251,0.65,1x3090,0.8,46.91643597,1
SI,2,sl,0,0.583333333,1x3090,3.666666667,29.14233149,1
VN,7,en,0,6.85,1x3090,0.383333333,59.48886221,0
JP,9,en,2,0.316666667,1x3090,1.583333333,10.30016205,0
HU,2,en,0,0.75,23,0.05,36.95601254,1
